东经,北纬,测试数据 
111.151668,35.704459,5
111.157262,35.744434,4.9
111.165662,35.608647,5.1
111.090929,35.622696,5.2
111.068503,35.504993,5.2
111.132769,35.517922,5.2
111.137265,35.555459,5.4
111.27534,35.659857,5.1
111.293322,35.683422,5.1
111.288827,35.700548,5.1
111.200384,35.593259,5.1
111.484786,35.465881,5.2
111.644028,35.631213,5.4
111.697761,35.606729,5.1
111.618994,35.630017,5.2
111.810276,35.175341,5.1
111.823608,35.170717,5.1
111.809139,35.189641,5.1
111.818754,35.187942,5.2
111.716915,35.235007,5.1
111.762287,35.237058,5.2
111.754798,35.190237,5.1
112.042379,35.163741,5.1
112.049296,35.136336,5.1
111.92754,35.203835,5.2
111.898046,35.177067,5.1
111.900071,35.167085,5.1
111.896891,35.150669,5.1
111.894816,35.143986,5.1
111.833763,35.112548,5.1
111.820418,35.120799,5.2
111.790392,35.167359,5.2
111.618523,35.12165,5.4
111.638804,35.242012,5.2
111.617817,35.180658,5.2
111.619935,35.193434,5.2
111.598166,35.2032,5.2
111.953802,35.193503,5.1
111.950474,35.181269,5.1
111.937664,35.135909,5.1
111.935695,35.145005,5.2
111.172705,35.158773,5.2
111.167106,35.134235,5.2
111.237859,35.144509,5.2
111.210313,35.117098,5.1
111.270298,35.202114,5.2
111.301833,35.217211,5.1
111.306964,35.227729,5.2
111.253046,35.289031,5.2
111.240417,35.315687,5.2
111.145982,35.261212,5.1
111.123627,35.263613,5.1
111.058848,35.242109,5.2
111.124523,35.248522,5.1
111.152442,35.210056,5.2
111.125941,35.181479,5.1
111.116714,35.149072,5.3
111.103012,35.185546,5.2
111.203861,35.211336,5.2
111.216921,35.224756,5.2
111.244888,35.217978,5.2
111.215306,35.197985,5.1
111.11431,34.921664,5.2
110.975504,34.757448,5.1
111.024273,34.761356,5.2
111.016114,34.770145,5.1
111.085828,34.767776,5.1
111.106352,34.783324,5.1
111.125039,34.804275,5
111.127514,34.818898,5
111.07348,34.858775,5.1
111.131634,34.969103,5.1
111.148714,34.96254,5.1
111.169378,34.959722,5.2
111.172798,34.93846,5.4
111.179933,34.975925,5.1
111.185548,34.95983,5.2
111.19529,34.958061,5.2
111.222536,34.994081,5.1
111.213226,35.003204,5.2
111.255751,34.955567,5.2
111.272119,34.970487,5.1
111.246535,34.953375,5.2
111.226706,34.943074,5.1
110.48659,34.623449,5.6
110.519988,34.612849,5.36
110.587783,34.622733,5.6
110.51038,34.962899,5
110.623428,34.936468,5.1
110.580535,34.966717,5.1
110.5725,34.8785,5.1
110.5449,34.8895,5
110.594154,34.974137,5.1
110.71576,35.031251,5.1
110.68806,34.951849,5.2
110.608878,34.874232,5.1
110.4679,34.958,5.1
110.671365,34.934896,5.1
110.307541,34.803322,5
110.330588,34.916539,5.1
110.515246,34.979049,5.2
110.342825,34.995649,5.1
110.349765,35.022324,5.1
110.361131,35.033365,5.1
110.371925,34.919812,5.2
110.459353,34.991994,5.1
110.40903,34.959411,5.2
110.284947,34.762089,5.1
110.333324,34.798934,5
110.296631,34.786291,5.1
110.688454,34.866042,5.1
110.668182,34.863844,5.1
110.723932,34.901624,5.1
110.702958,34.89794,5.2
110.653693,34.900766,5.1
110.734878,35.552883,5.37
110.764476,35.54935,5.29
110.695893,35.526898,5.03
111.421306,36.073534,4.8
111.427777,36.07731,4.9
111.526481,36.001086,5
111.692752,36.072259,5
111.681216,36.073227,5.3
111.674554,36.073703,5.2
111.582535,36.011493,5.2
111.565437,36.012977,5.1
111.57067,36.019813,5.1
111.425623,36.116298,5
111.45431,36.119134,4.9
111.479187,36.191029,4.9
111.492359,36.182039,5
111.45126,36.151206,5.1
111.460996,36.255792,5.1
111.557333,36.189326,5
111.547855,36.222762,5
111.518803,36.196958,4.9
111.564974,36.030205,5
111.586045,36.034734,5
111.59552,36.049303,4.8
111.4901,35.687,5
111.5503,35.7876,5.1
111.5146,35.7826,5.1
111.5623,35.7327,5.3
111.5293,35.7348,5
111.5085,35.7462,5.1
111.5035,35.653,5
111.4621,35.6582,5.1
111.6045,35.7098,5.2
111.5811,35.7218,5.1
111.5482,35.6689,5.1
111.5441,35.7121,5.1
111.5762,35.6727,5.1
111.5244,35.7035,5.2
111.5354,35.6583,5.1
111.4515,35.7472,5.3
111.4783,35.7766,5.2
111.4548,35.7776,5.2
111.772251,35.749873,5.1
111.607545,35.701923,4.9
111.619802,35.690989,5.1
111.627258,35.679287,5.1
111.598607,35.675257,5
111.630406,35.717773,5.1
111.729128,35.634712,5.1
111.739846,35.646945,5.2
111.651403,36.166585,4.9
111.693879,36.201226,5
111.620074,36.177258,5
111.712765,36.107441,5.1
111.571937,36.22599,4.8
111.3333,35.7274,5
111.3519,35.7159,5.1
111.2848,35.8952,4.8
111.3072,35.8894,5
111.531,35.9382,5.2
111.5095,35.9247,5.1
111.459,35.9436,5.1
111.4529,35.9293,5.1
111.422,35.9633,5
111.384,35.9698,5.1
111.3941,35.9312,5
111.3609,35.7508,5.1
111.3966,35.7702,5.4
111.3829,35.7983,5.1
111.591521,36.249171,4.9
111.55141,36.23325,4.9
111.808215,36.228687,5.1
111.746837,36.273324,5
111.761229,36.348151,5
111.69354,36.300684,5
111.733715,36.352409,4.9
111.764223,36.368798,5.2
111.671988,36.366523,4.9
111.657001,36.449961,4.8
111.726058,36.388778,5
111.793687,36.447796,5.1
111.76361,36.269588,5
111.547908,36.298784,5
111.578625,36.295296,5.1
111.527609,36.293449,5.1
111.78142,36.372737,5.2
112.137508,36.487346,5.11
111.993654,36.393202,4.99
112.078955,36.168113,4.89
112.2471,36.1036,5.15
112.2454,36.1814,5.02
112.3351,36.1944,5.02
111.804764,35.953839,5.05
111.815791,35.972305,4.2
112.106354,35.879135,5.09
110.680445,35.989849,5.2
110.663621,35.973606,5.2
110.643644,35.965,5.4
110.722928,35.995003,5.1
110.698172,35.973264,5.3
110.747093,36.022714,5.3
110.709488,36.06881,5.3
110.643542,36.122261,5.1
110.655888,36.120883,5.1
110.666256,36.113378,5.2
110.626409,36.111085,5.2
110.618573,36.098093,5.1
110.621679,36.085699,5.1
110.59723,36.064733,5.1
110.591464,36.092123,5.1
110.592514,36.096749,5.2
110.586403,36.105085,5.1
110.575026,36.076444,5.1
110.746364,36.144176,5.4
110.68289,36.038677,5.3
110.6478,36.019157,5.4
110.612468,36.000947,5.2
110.769846,35.921915,4.97
111,35.896875,5.18
110.804781,36.47588,4.99
110.842818,36.392026,5.05
110.622488,36.461999,4.89
110.977301,37,5.05
110.996863,37,5.01
110.855479,37,4.78
112.290278,37.598333,4.98
111.29,36.39,4.81
110.94,36.4,5.04
111.1,36.48,4.96
111.3819,36.6828,5.11
111.57621,36.4976,5.64
111.3944,36.7526,5.32
111.345321,36,5.24
111.743869,36.578578,5.1
111.745574,36.585187,5.1
111.755077,36.600287,5
111.755325,36.597215,5.1
111.748845,36.608555,5
110.982722,37.886678,5.2
110.982777,37.918576,5.2
111.0023,37.862921,5.4
110.996355,37.861148,5.4
110.985685,37.816605,5.4
110.964605,37.84221,5.4
111.017011,37.831431,5.4
110.967048,37.861364,5.5
110.955589,37.847722,5.3
111.019794,37.977349,5.3
111.047008,37.97595,5.1
111.078534,37.984735,5.2
111.115371,37.969822,5.1
111.153507,38.009125,5
111.182695,38.007679,4.7
110.97982,37.967688,4.9
110.987393,37.987003,5
110.998229,38.002307,4.9
111.715375,40.703205,5.06
111.852013,40.694166,5.12
111.0699,40.525,5.4
111.1867,40.5858,5.41
111.2221,40.5902,5.27
111.5198,40.7338,5.06
111.5049,40.6975,5.11
111.1882,40.2923,5.01
111.214,40.2822,5.09
111.3466,40.2355,5.09
111.3558,40.2159,4.96
111.3615,40.2678,5.2
111.1751,40.3487,5.11
111.7012,40.2485,4.89
112.0227,40.5929,4.98
111.7256,40.174,5.09
111.398695,40.078765,4.92
111.381017,40.070137,5.04
111.466727,40.078118,4.98
111.430652,39.813542,5.02
111.715452,39.910942,5.17
111.705121,39.916634,5.08
111.656845,39.818274,4.87
111.825374,39.901341,5.04
111.719737,39.756241,5.01
111.552073,39.781349,5
110.9207,41.124,4.85
110.9372,41.0978,4.88
110.9672,41.1718,5.06
111.9097,41.1468,4.42
111.8149,41.1627,4.37
111.6532,41.1215,4.96
111.7488,40.7001,5.1
110.9877,41.1161,5.09
110.9878,41.0953,4.36
110.9509,41.0949,4.97
110.9787,41.1326,4.7
110.6844,41.3073,5.02
110.6199,41.2889,5.27
110.909,41.1199,4.59
110.587877,40.557137,4.98
110.464919,40.540899,4.84
110.496547,40.475976,4.76
110.67802,40.580953,4.97
110.482944,40.583371,4.56
110.627932,40.587038,4.84
110.921905,40.458801,5.32
110.925897,40.413883,5.33
110.896525,40.351745,5.27
111.2622,41.5814,5.08
110.7984,41.4374,4.96
110.9613,41.3524,4.9
110.5433,41.5047,5.17
110.0183,41.4943,5.09
106.8018,39.3924,5.01
106.8002,39.2959,5.03
119.3367,42.04647,4.9
119.2307,42.3928,4.91
119.2582,42.4034,4.89
119.5546,42.5153,5.15
119.501,42.5224,5.08
118.6515,42.296,5.02
118.5836,42.2312,4.85
118.3963,42.2121,4.89
118.2811,42.2091,4.88
118.2485,42.145,4.89
118.3111,42.6148,4.89
118.7686,42.231,4.95
118.5129,42.2985,4.99
120.4444,43.419,4.75
120.671204,43.5462,5.105
120.192398,43.624901,4.92
119.815804,43.6912,4.89
120.304001,43.999401,4.73
120.127098,43.777199,4.82
120.0635,43.9282,4.79
119.856399,44.013302,4.73
120.821404,43.6311,4.45
119.861801,43.904201,4.7
118.92224,44.445048,4.02
119.3027,44.665921,3.42
119.49835,44.482085,4.57
119.3791,44.424821,4.75
118.92029,44.326816,3.19
118.991,44.282924,4.7
119.7578,43.7898,4.91
119.3553,43.732,4.61
119.2448,43.9334,4.16
119.0175,44.0054,4.14
119.0471,44.1748,4.95
119.5354,44.1469,4.89
118.5861,44.2616,4.74
119.1711,43.4696,4.81
118.24688,43.662515,4.82
118.2615,43.682411,4.69
118.21307,43.692395,4.83
117.85438,43.953026,4.87
118.26721,43.824745,5.08
117.99432,43.986675,4.22
118.3376,43.3348,4.82
117.84544,43.583858,4.75
117.63337,43.743046,3.76
117.3427,42.7026,3.4
119.009964,42.730049,4.87
118.657083,42.815889,4.8
120.0909,43.251,5.29
118.5168,43.1087,4.73
118.2211,42.792,4.74
118.537072,42.653747,4.81
119.143457,42.612734,4.71
119.041553,42.693871,4.8
119.5952,42.7397,4.84
118.792321,42.763555,4.74
118.4091,42.7964,4.72
119.434219,42.757807,4.87
120.065531,42.974647,4.98
118.120087,42.741579,4.7
118.1756,42.6951,3.015
118.986356,42.900237,4.85
119.138288,42.833289,4.89
119.259541,41.904905,4.77
118.315262,41.722583,2.73
118.501878,41.833461,4.77
118.789119,42.021276,4.53
118.431532,41.426606,2.64
118.540221,41.382531,2.95
118.769423,41.379092,4.71
118.871159,41.440266,4.7
118.804959,41.470965,4.5
118.751577,41.484345,3.8
118.951919,41.460774,4.77
118.929698,41.729631,4.33
119.150362,41.79294,4.81
119.093306,41.657261,4.77
119.135338,41.575014,4.88
119.371161,41.583409,4.71
119.344756,41.523419,4.75
119.84684,42.86744,5.03
120.12577,42.13274,4.91
120.23132,42.13091,4.82
120.39341,42.12379,4.87
120.36133,42.11999,4.7
120.2725,41.97397,2.38
119.87756,42.21062,4.9
120.04799,41.754463,4.74
120.10118,41.94476,2.335
120.66693,42.38886,4.9
120.3097,42.37021,4.95
119.9425,42.45636,4.75
119.68704,42.571156,4.89
119.89249,42.65964,4.79
120.08965,42.67613,4.71
120.18426,42.95134,4.97
120.00648,42.79195,5.04
120.16819,42.59737,5.08
122.834736,43.762294,4.99
122.669675,43.803453,5.04
122.575769,43.751709,4.9
122.538796,43.830639,5.06
122.440942,43.804416,4.89
122.367115,43.76616,5.09
122.46267,43.592811,4.84
122.399301,43.560819,4.93
122.023239,43.455338,5.04
121.82792,43.413758,5.28
121.945128,43.519619,4.92
121.891932,43.56522,5.25
121.980495,43.651205,4.68
121.982421,43.703712,4.99
121.656143,44.034381,5.28
121.961126,43.809655,5.04
121.896419,43.842531,4.265
121.907049,43.910868,4.68
121.95872,44.046561,5.03
122.16933,43.93029,4.81
122.33543,43.93951,4.91
122.18827,44.08828,5.02
122.858775,44.105819,3.9
122.62631,44.12092,5.13
123.0117,44.32542,4.98
122.786507,44.307947,5.1
123.07994,44.27447,4.99
122.95431,44.03008,4.94
123.068821,43.968763,3.565
123.25974,44.012,4.91
123.376758,43.871252,4.92
123.1224,43.91437,4.79
122.62077,43.84438,4.83
123.02802,43.86673,5.1
123.25782,43.76193,3.02
123.436464,43.676847,3.79
123.493412,43.64049,4.82
122.330999,42.927308,4.17
122.233338,42.856635,4.73
123.068779,43.129616,4.8
123.295718,43.238214,4.92
123.167694,43.255641,4.305
123.480993,43.380451,4.82
123.17974,43.092997,5.05
123.086477,43.038402,4.94
122.974066,42.800183,4.96
122.919062,42.914424,4.74
122.220446,43.320074,5.25
121.821071,43.238519,5.06
122.024388,43.126443,5.13
122.608613,43.306462,5.02
122.669989,43.277417,4.95
122.96749,43.641944,4.18
123.118092,43.597699,5.21
121.2282,43.7273,5.12
120.8435,43.5337,4.93
120.694462,43.481213,5
121.0294,43.6608,5.14
121.3629,43.7924,5.05
121.3449,43.7286,4.96
121.2567,43.9032,4.65
121.701059,43.465392,4.88
121.5861,43.44,5.18
121.499847,43.656912,5.06
121.8213,42.625,4.935
121.5517,42.7701,3.86
121.5773,42.6955,4.82
121.3295,42.5661,4.76
121.7701,42.5294,4.84
121.6134,42.6345,4.84
121.4227,42.9295,5
121.33851,43.318208,4.93
121.480158,43.298969,4.97
121.408864,43.248236,4.92
120.963914,43.158464,4.69
120.733752,43.349711,4.95
120.815525,43.442955,5.07
120.544912,43.215322,4.92
121.01273,43.031605,4.84
120.788129,42.881042,4.83
120.854396,42.902675,4.95
120.722539,42.716596,4.9
120.786746,42.758878,4.93
120.73107,42.473484,4.85
121.105815,42.479615,4.82
121.053018,42.518601,4.82
120.969275,42.730014,4.75
119.965263,45.232578,4.17
120.30226,44.82139,4.73
120.441019,44.720474,4.1
120.583261,44.375512,4.82
120.643314,44.559921,4.66
120.684827,44.610026,4.66
121.368408,44.769324,4.74
121.399351,44.651521,4.86
121.399245,44.472134,4.57
120.955989,44.315131,4.71
120.9704,44.23522,4.75
120.786341,43.926266,4.99
109.3736,40.2795,5.1
109.4121,40.2853,5.8
109.7915,40.443,5.8
110.0789,40.4973,5.5
110.3,40.3393,5.6
110.2834,40.4046,5.7
110.413,40.3847,5.5
110.507,40.3192,6.5
110.5584,40.2964,5.3
111.247,39.6754,5.3
111.1027,39.3746,6
110.5182,39.4014,5.6
110.6432,40.2861,5.6
110.6252,39.3442,5.2
107.4114,38.1579,5.5
107.6814,37.9366,5.6
106.9349,38.2312,5.3
108.0727,39.3008,5.6
108.4325,39.4624,5.6
107.2496,38.9494,5.7
108.9927,39.5329,5.6
107.1285,40.3475,5.2
108.3062,40.7879,5.1
108.1102,40.8197,6
107.8107,40.8059,5.7
108.9509,39.5468,5.7
109.4982,38.8938,6.2
109.272,38.656,5.3
108.854,38.5818,5.4
108.8009,38.1382,5.6
108.7437,37.8944,5.8
108.628,37.7825,5.5
109.720448,39.46446,5.5
109.446694,39.570654,5.4
119.951,49.4042,4.42
119.9281,49.3195,3.44
120.4959,49.2412,3.8
119.8497,49.183,3.54
123.34336,48.16166,3.46
123.51682,48.25327,3.28
123,48.10917,1.88
122.97083,48.15417,1.94
123.3531,47.97982,2.31
123.40606,48.07397,2.54
123.25739,48.00157,2.14
123.58969,48.18173,2.38
123.3034,48.41479,2.2
123.67851,48.27201,2.58
123.76626,48.30758,3.495
123.54545,48.36438,2.72
123.62676,48.36693,3.26
123.59256,48.5358,1.98
123.6676,48.53235,2.97
123.80734,48.41227,2.64
123.55475,48.47733,1.88
123.42711,48.6683,1.99
123.35048,48.66664,2.43
123.738769,48.598655,2.39
123.2007,48.6413,1.65
124.32309,49.436356,1.83
125.122002,49.305212,2.2
124.328516,48.831797,4.25
124.32013,48.829502,2.89
124.304214,48.518864,2.31
124.350909,48.604013,2.19
124.410269,48.526175,3.03
124.396882,48.436467,2.28
124.512671,48.246434,1.95
124.452665,48.213017,1.87
124.394993,48.341437,1.77
124.150047,48.793288,2.22
124.476301,48.724583,2.73
124.491335,48.634213,2.19
124.535253,48.662005,2.44
124.577683,49.111103,2.24
124.479704,48.883597,2.28
124.511181,49.127648,2.65
124.06119,48.625915,2.7
124.00632,48.664434,3.05
124.240905,48.688576,3.88
124.394291,48.815256,2.23
124.198509,48.756443,2.81
124.723373,49.426756,2.67
124.657018,49.350062,2.65
124.747843,49.48158,2.72
125.046673,49.497976,1.95
124.964186,49.514807,2.44
125.065585,49.59069,2.66
124.85384,49.733444,1.68
125.086721,49.460507,2.31
125.210951,49.330935,1.73
125.177149,49.19471,1.38
123.978169,48.987006,2.85
123.825925,49.02801,2.24
124.471557,49.515671,2.22
124.486934,49.465709,2.75
124.386651,49.284782,3.11
123.745225,49.001989,2.24
123.798021,48.915448,3.61
123.805704,48.858307,2.11
123.859814,48.794744,2.3
123.889417,48.749236,2.8
123.7117,49.1966,2.17
124.241,49.9544,2.4
124.561,49.7789,3.19
124.474,49.6746,2.37
124.1036,49.6139,2.39
123.8562,49.6169,2.5
123.8927,49.2994,2.02
123.724,49.3963,2.6
123.6859,49.2572,2.37
124.74728,50.166084,2.845
124.968939,50.066366,2.51
124.905359,49.929782,1.93
125.1333,50.0056,2.4
120.170659,48.683288,3.12
120.544566,49.190012,2.62
119.804245,49.673408,3.06
120.027784,49.464759,4.87
120.266603,49.370704,2.49
119.63661,49.3638,3.55
119.721887,49.729172,3.9
120.613213,49.601719,3.88
120.186149,49.981608,3.06
120.349131,49.924182,3.28
120.422109,49.823309,4.175
120.7369,49.3926,2.95
120.9994,49.0898,3.41
121.5523,50.632,1.87
120.7273,49.0873,2.18
120.7469,48.9957,3.15
122.0284,48.6635,2.31
121.2177,48.9438,4.66
121.1374,48.7833,3.48
121.4908,49.5072,2.58
121.0415,49.1355,3.17
120.6667,49.3702,3.43
121.2413,49.7709,3.03
121.505,50.5471,1.81
122.413618,48.163451,1.32
122.698503,47.687146,1.83
122.6874,48.137,2.23
122.489397,48.212438,1.61
122.740677,47.96222,2.06
122.874174,47.926235,1.96
123.054036,47.760687,2.21
122.98888,47.782382,2.65
123.046423,47.8632,2.08
122.9963,48.0271,1.95
122.525026,47.582502,1.66
122.582251,47.627151,1.85
122.336443,47.530182,1.87
122.455111,47.547919,2.04
122.511361,47.475721,1.85
119.752561,51.081692,2.73
119.834949,50.645623,3.48
119.68826,50.684889,3.51
119.314172,50.474832,3.67
119.401294,50.435524,2.81
119.402961,50.385696,4.665
120.819124,50.277752,3.34
119.980623,50.089014,3.35
120.331768,50.255344,4.1
119.536045,50.875974,3.23
120.220106,50.212941,5.04
107.3717,41.0943,5.43
107.3438,41.0083,5.18
107.366,40.9172,5.4
107.6345,41.0909,4.91
107.5722,41.1601,5.26
107.5066,40.8533,5.16
107.2388,40.9226,5.18
107.2681,40.7971,5.72
107.5821,40.8283,5.04
107.2974,40.8817,5.02
108.2124,41.1527,5.112
108.1376,41.165,5.115
108.497,41.051,5.119
108.4431,40.9917,5.27
108.1819,41.0122,5.31
108.0475,40.9533,5.45
108.1391,40.9435,5.38
107.6698,40.8997,4.98
107.6357,40.8137,5.03
108.1095,41.0263,5.23
108.0552,41.1353,5.36
107.7917,40.9776,6.2
107.9337,41.0204,5.96
107.7023,41.2122,5.09
107.1167,40.4306,5.12
109.4076,40.6099,4.92
109.669,40.8809,4.86
109.825,40.8891,4.96
109.4392,40.9045,4.94
109.6208,40.8758,4.97
109.1112,41.0074,4.94
108.8272,41.1607,5.2
108.8832,40.8472,5.09
109.0203,40.6195,4.94
109.3445,40.6278,4.82
108.4438,40.8518,5.24
108.4415,40.8891,5.42
107.5218,41.2533,5.09
108.5492,41.2892,5.2
108.8562,41.4998,4.98
108.2307,41.5274,4.93
107.096,41.1076,5.01
106.8694,40.9741,5.08
107.0453,41.0688,5.22
106.7585,40.9025,5.16
107.0849,40.9702,5.06
106.9885,40.9614,5.29
107.1235,41.0874,5.17
107.2269,41.0598,5.05
106.9409,40.838,5.15
106.9688,40.9243,5.56
106.7762,40.8731,5.27
107.0876,40.7197,5.44
112.3467,40.9896,4.89
112.6341,40.8429,4.78
112.6076,40.7698,4.74
112.7635,40.9754,4.71
112.7994,40.7846,4.82
112.7951,41.0657,4.85
114.8403,41.9434,5.06
114.1463,41.7996,4.83
113.2385,41.7973,4.92
113.4715,41.7342,5.04
113.5273,41.5311,5.2
113.7891,41.5373,5.06
113.883,41.4804,4.01
113.7287,41.4587,4.6
113.7395,41.3981,4.91
113.7871,41.3875,4.98
113.9864,40.6217,4.51
113.9903,40.6242,4.8
113.9793,40.6169,4.78
113.9714,40.6028,2.09
113.9707,40.6019,3.64
112.718082,40.633643,4.74
112.6747,40.5132,4.92
112.6455,40.6065,4.85
112.4224,40.418,4.88
113.0033,40.9511,4.99
113.0035,40.9515,5.02
113.2279,40.9158,5.04
113.1536,40.8497,4.98
113.3364,40.7695,4.95
112.566,41.5507,5.06
112.5313,41.6246,5
112.423,41.4821,4.99
112.3311,41.4053,4.97
112.2391,41.6176,4.94
112.1466,41.3074,4.86
113.1681,41.4578,5.11
113.2905,41.21717,4.87
113.172472,41.425028,4.91
113.17728,41.37989,4.84
113.286528,41.300278,4.82
113.100495,41.695806,5.02
111.6908,41.4893,4.87
111.671093,41.623512,4.89
111.751981,41.593827,4.97
111.480053,41.632794,5.01
111.3739,41.6769,5.07
111.774445,41.471627,5.16
111.787004,41.265408,4.91
111.9321,41.7071,4.93
113.418723,40.657819,4.91
113.085278,40.48167,4.93
113.418864,40.548899,4.88
113.503401,40.577995,4.94
112.917223,40.715394,4.97
113.167748,40.527062,4.96
121.4565,46.0515,1.85
121.9544,46.096,2.07
121.8766,46.1058,1.85
121.7149,46.0929,1.71
121.4537,46.1058,2.24
121.5524,46.1804,2.43
121.0776,46.6279,2.37
121.3907,46.35,3.2
121.3335,46.2593,2.08
121.5879,46.2301,2.08
121.6537,46.6222,1.58
121.212,46.3267,2.06
122.5438,46.3147,4.89
121.0475,46.2531,3
121.431,45.0449,4.49
121.4545,45.258,4.18
121.504,45.0374,4.22
121.5635,45.0205,4.98
121.4335,44.9513,5.08
121.4589,44.9081,4.83
121.2945,45.1637,4.86
120.795,45.4152,4.88
121.0039,45.5354,4.19
121.6183,44.9123,4.98
121.5271,45.2112,2.75
121.8378,45.0962,5.11
122.03,44.4352,5.16
122.3548,46.6694,2.22
122.3833,47.0833,1.53
122.8715,46.7238,2.86
122.9828,46.5392,4.85
122.9263,46.6175,4.78
122.8817,46.8126,3.21
122.6821,46.7411,4.64
122.7294,46.7794,1.32
122.7875,46.7753,3.07
122.9652,46.7112,2.78
122.9145,46.7346,3.69
122.8583,46.7496,4.29
122.1349,47.1681,1.77
122.4928,47.1644,2.05
122.533,46.0517,2.94
122.5512,46.5407,4.37
122.4469,46.4617,3.27
122.5595,46.4686,4.2
122.82,46.6013,4.48
122.7662,46.596,4.46
122.7423,46.5551,4.52
122.222,46.7007,1.46
122.1744,46.7063,2.38
122.4758,46.8317,3.98
122.2644,46.8437,2.6
122.8636,46.2454,4.64
122.464,46.4197,2.5
123.4412,46.7998,3.1
122.1423,46.4964,1.74
121.7652,46.8412,2.35
121.9182,46.9829,2.13
122.1414,46.8039,1.78
123.2506,46.7099,2.01
123.1806,46.6625,1.7
121.8809,45.6121,4.89
121.8706,45.5757,4.92
121.9071,45.5909,4.98
121.6335,45.7614,2.4
121.6518,45.3786,4.72
121.608,45.552,4.08
121.9463,45.5065,4.81
122.0311,45.4563,4.94
121.823,45.5499,4.92
121.7586,45.5788,4.93
121.8077,45.6366,5
